Table Name,Column Name,Data Type,Description,Is Partition Key,Table Location,Table Type,Last Updated,Table Description
"contact_lens_conversational_analytics","categories","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-clr-par/connect_datalake/contact_lens_conversational_analytics","EXTERNAL_TABLE","2025-10-17T11:46:01+11:00",""
"contact_lens_conversational_analytics","disconnect_timestamp","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-clr-par/connect_datalake/contact_lens_conversational_analytics","EXTERNAL_TABLE","2025-10-17T11:46:01+11:00",""
"contact_lens_conversational_analytics","greeting_time_agent_ms","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-clr-par/connect_datalake/contact_lens_conversational_analytics","EXTERNAL_TABLE","2025-10-17T11:46:01+11:00",""
"contact_lens_conversational_analytics","non_talk_time_total_ms","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-clr-par/connect_datalake/contact_lens_conversational_analytics","EXTERNAL_TABLE","2025-10-17T11:46:01+11:00",""
"contact_lens_conversational_analytics","talk_time_total_ms","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-clr-par/connect_datalake/contact_lens_conversational_analytics","EXTERNAL_TABLE","2025-10-17T11:46:01+11:00",""
"contact_lens_conversational_analytics","talk_time_agent_ms","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-clr-par/connect_datalake/contact_lens_conversational_analytics","EXTERNAL_TABLE","2025-10-17T11:46:01+11:00",""
"contact_lens_conversational_analytics","talk_time_customer_ms","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-clr-par/connect_datalake/contact_lens_conversational_analytics","EXTERNAL_TABLE","2025-10-17T11:46:01+11:00",""
"contact_lens_conversational_analytics","total_conversation_duration_ms","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-clr-par/connect_datalake/contact_lens_conversational_analytics","EXTERNAL_TABLE","2025-10-17T11:46:01+11:00",""
"contact_lens_conversational_analytics","talk_speed_agent_wpm","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-clr-par/connect_datalake/contact_lens_conversational_analytics","EXTERNAL_TABLE","2025-10-17T11:46:01+11:00",""
"contact_lens_conversational_analytics","talk_speed_customer_wpm","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-clr-par/connect_datalake/contact_lens_conversational_analytics","EXTERNAL_TABLE","2025-10-17T11:46:01+11:00",""
"contact_lens_conversational_analytics","interruptions_time_total_ms","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-clr-par/connect_datalake/contact_lens_conversational_analytics","EXTERNAL_TABLE","2025-10-17T11:46:01+11:00",""
"contact_lens_conversational_analytics","interruptions_time_agent_ms","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-clr-par/connect_datalake/contact_lens_conversational_analytics","EXTERNAL_TABLE","2025-10-17T11:46:01+11:00",""
"contact_lens_conversational_analytics","interruptions_time_customer_ms","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-clr-par/connect_datalake/contact_lens_conversational_analytics","EXTERNAL_TABLE","2025-10-17T11:46:01+11:00",""
"contact_lens_conversational_analytics","interruptions_total_count","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-clr-par/connect_datalake/contact_lens_conversational_analytics","EXTERNAL_TABLE","2025-10-17T11:46:01+11:00",""
"contact_lens_conversational_analytics","interruptions_agent_count","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-clr-par/connect_datalake/contact_lens_conversational_analytics","EXTERNAL_TABLE","2025-10-17T11:46:01+11:00",""
"contact_lens_conversational_analytics","interruptions_customer_count","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-clr-par/connect_datalake/contact_lens_conversational_analytics","EXTERNAL_TABLE","2025-10-17T11:46:01+11:00",""
"contact_lens_conversational_analytics","sentiment_overall_score_agent","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-clr-par/connect_datalake/contact_lens_conversational_analytics","EXTERNAL_TABLE","2025-10-17T11:46:01+11:00",""
"contact_lens_conversational_analytics","sentiment_overall_score_customer","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-clr-par/connect_datalake/contact_lens_conversational_analytics","EXTERNAL_TABLE","2025-10-17T11:46:01+11:00",""
